Market Demand,Ontario Demand,DateTime,HOEP,toronto_temp,toronto_humidity,orillia_temp,orillia_humidity,oshawa_temp,oshawa_humidity,mississauga_temp,mississauga_humidity,pickering_temp,pickering_humidity,brampton_temp,brampton_humidity,sarnia_temp,sarnia_humidity,guelph_temp,guelph_humidity,ottawa_temp,ottawa_humidity,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,vaughan_temp,vaughan_humidity,markham_temp,markham_humidity,london_temp,london_humidity,brantford_temp,brantford_humidity,peterborough_temp,peterborough_humidity,niagarafalls_temp,niagarafalls_humidity,barrie_temp,barrie_humidity,brockville_temp,brockville_humidity,hamilton_temp,hamilton_humidity,cornwall_temp,cornwall_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
17932.71226543996,13868.195967158981,2025-01-01 10:00:00,9.353905637648648,-4.748567203762953,69.67008817301773,-3.4957179897359705,76.24036225242124,-3.7754543625277117,70.361274442184,-4.74401733720681,69.67253618706806,-3.7584858228051785,70.3339896760886,-4.7597472850053135,69.67348080301173,-5.250097942649,72.45542624286863,-5.960638641172239,81.68925292418523,-8.733374573899825,75.2610233997952,-3.454068356727371,63.893380878619794,3.814724471726956,90.08824110186893,-5.041383887203661,63.802834698184824,-4.830909555627271,74.42732268783074,-3.2291755735590173,74.46462233540511,-6.06895804708509,68.84845112629655,-5.728046271865493,76.61011310697707,-3.3398534664260353,72.57033713431822,-4.120991782084884,61.88967167680806,-3.4935942171075993,76.22863299365584,-6.612480487937044,74.98587339992619,-5.696410291080333,70.45744600606858,-4.762339246918958,65.76778906061247,10,1,1,2,0,1,0
17345.29281154808,14492.975692904061,2025-01-01 11:00:00,-2.3280597435738315,-6.853001275017191,60.93126352253701,-7.474613458882242,57.88296799312303,-6.290055283825346,48.442687965167124,-6.846028935942668,60.92574496252736,-6.286514824260097,48.439432086837826,-6.857607979073958,60.921741927273615,-7.12811604256299,56.54712981660421,-7.137490742367048,71.78456833081451,-12.233046084591042,65.31292246494353,-5.3786427296909505,62.64856075057716,-23.164415290617065,45.21140331286916,-3.3666568728491475,57.82208456032127,-6.580663131799306,49.17923065264756,-5.574746876862948,60.94100814470717,-7.426814113257904,73.05673001136562,-6.645762757332062,76.40937720811137,-6.651792981179241,59.12458384128409,-3.7375823856511396,55.99334034104386,-7.4724094502702085,57.873304495634876,-5.9785050635509265,60.923433758550814,-7.081339161296711,67.85851472441874,-8.493834330795941,64.52619012813841,11,1,1,2,0,1,0
19034.03414042933,15811.187409416942,2025-01-01 12:00:00,13.343326500364537,-4.939966497827773,90.86791128492413,-9.994995535893038,94.03076250508462,-7.5779062065838705,93.76572377253498,-4.951618192041416,90.88866540762473,-7.5972908970265065,93.75585603224155,-4.938351881567561,90.86700569320922,-6.065970237469203,88.84011299286217,-8.277238039097329,98.6114611285552,-10.53419746155743,82.08293584928734,-3.3337083385327624,91.50822619038307,-2.832610049772068,81.81806827810291,-9.215382689396444,89.8462966939278,-7.468102801901054,100.61250664696564,-3.734409708593013,90.46833639276531,-5.4859999744843115,97.03006798314865,-5.416524554016143,92.09757985394447,-12.227396038577115,93.60409517515619,-5.653539146481812,92.48498764961172,-9.988274990237677,94.03951001212263,-11.997475564923189,88.93443773344393,-5.319042978854504,93.1968626560927,-12.795080352446838,83.38947661971193,12,1,1,2,0,1,0
20469.15489448926,18087.953946124235,2025-01-01 13:00:00,12.79595868932735,-6.324391760625144,67.31203558034522,-6.6263628922438285,75.84290877792841,-6.5226004131968685,79.31507359580488,-6.330638762364223,67.3404482953397,-6.5241775219370455,79.35248731703835,-6.332040277102404,67.34122333611006,-7.002992317565637,69.66391033933417,-7.704847863410834,73.51294303694998,-1.5144170052948311,88.44623776476404,-4.9261693052357245,64.07121704674894,-7.58137783916286,69.48321730496474,-2.9002258426117526,80.34141219266199,-6.040088609572126,66.32695062542915,-5.734886989798173,73.9788613331384,-8.312193603522966,70.70495447364986,-7.524066034665511,78.53124474127958,-6.101658728507368,75.82385713716596,-4.224662675317123,65.2867134162021,-6.62549847800043,75.84463629128497,-2.647086391126086,85.86733841538715,-6.2384549181299445,71.79451853294769,-0.5673776634317687,82.24990942798065,13,1,1,2,0,1,0
18627.482792674487,15939.149959058137,2025-01-01 14:00:00,12.734842863340017,1.2581254015166285,78.33890378384099,-2.2643830659016455,86.58773689881215,0.3642904472402604,87.57326013201055,1.250716785131619,78.33201201492147,0.35489953677298836,87.57393173435689,1.2537149344592846,78.33025572997002,-3.066999000332266,76.76109937667215,-0.8490732432486352,88.20643418037454,-5.759018347089158,97.60711394098566,1.0076395332978034,78.85259470747341,-14.943708837740862,71.514893234562,-2.8914980299640534,100.17466166991562,-0.7331421407808358,87.13224929440057,2.0331812028522793,75.41186093844529,-2.2768182041235874,88.26761552112647,-0.8168602856030258,82.28583166260113,-1.2138297921166181,89.4010618585374,0.5660396387619158,79.78302951956049,-2.2423611127670595,86.58825360497332,-4.845084555512309,94.95056438410852,-0.9888967192898805,84.88336448387355,-4.762219726641376,92.95820605403348,14,1,1,2,0,1,0
20167.318445540823,17688.553453122066,2025-01-01 15:00:00,21.799715830787378,-10.692621345381742,66.06425228138585,-11.465292340467975,87.9900123658002,-11.03109486799539,86.1793438346819,-10.693646395316101,66.07879101765482,-11.05208170956023,86.17274658725167,-10.694320321232968,66.08540431683649,-11.447449748897135,67.82402030600265,-12.560314332714473,83.63843516236126,-16.78017243958842,85.46843745877315,-10.489018123047654,65.47952152271662,-24.34851309681168,77.81815836068253,-11.15720470692186,81.88052641959236,-10.137425761239731,62.232185495415706,-8.975164784759214,74.31765036685913,-14.427010805951856,78.96621165698315,-14.7608404016845,76.06990620292596,-11.530348885747596,85.60091845415454,-11.751970875265375,52.96281863222215,-11.448938942976826,87.98348927935552,-11.38315251687957,83.38974848744398,-13.469270061857479,68.40787545550258,-10.831021844367145,73.19730668493443,15,1,1,2,0,1,0
22407.97596159085,20063.923656207662,2025-01-01 16:00:00,121.60392879392396,-15.529016777206126,55.11857637386827,-22.300947985241702,58.681224068928884,-18.391853726458905,46.808496843224546,-15.532825220538163,55.09203130018351,-18.401682533641107,46.774467485851446,-15.537631984101541,55.121277364350114,-8.959795362429878,65.78071768155617,-15.463671042312962,56.07596471547066,-24.107140683316782,57.77934857087993,-13.441012673282842,65.71783355093824,-19.537261818372706,59.71237991298669,-22.43462954477439,44.93447812950253,-17.825001265849572,47.70625201934159,-14.742085622491523,59.69440912834314,-12.344201637926552,71.03651306239105,-12.670431982230287,50.4751838306431,-19.749659621143923,52.56577338632741,-10.368822032169291,78.24754714182104,-22.292628162137586,58.63662084001841,-23.978237440704948,51.54241048399001,-13.114124622510557,59.6847960188977,-24.841386999713453,60.41514588654015,16,1,1,2,0,1,0
20781.28071017583,18868.889014445544,2025-01-01 17:00:00,67.59167844740591,-10.694297465189225,59.13917139694576,-16.82638455798545,75.20991305917019,-13.707463072168757,72.97990876605915,-10.70032017993971,59.143778015677384,-13.728576581261422,72.96050886533382,-10.707933460562069,59.121459211883206,-7.9890932221922135,72.25746700410534,-10.37247539977092,63.96611727403694,-21.597064058751013,51.4202746899628,-8.380884857764087,73.61115227288916,-18.142645299757447,71.48543990792894,-18.21396229002874,50.225039787633385,-13.924218740210161,62.19994590948344,-10.292064537562087,58.133695844389045,-9.568963015984176,74.68707269827749,-9.712727834153132,76.26784043558298,-17.931651451345722,74.11579159931364,-8.013506715239865,76.60472828851442,-16.823911542343257,75.25366874359476,-21.046672058214078,51.58366015349367,-7.960427388423855,75.2922040219044,-20.796177210625295,69.32183221116311,17,1,1,2,0,1,0
17796.500820777288,15506.93208814652,2025-01-01 18:00:00,8.357991382636921,-3.569087051916811,60.21017848800855,-4.865612617969227,61.53414191262764,-2.245254179088335,46.65974089723719,-3.559521882082772,60.19383088257341,-2.246678828446015,46.68714270690471,-3.571148217003608,60.19429746485193,-1.5635154598085819,66.31763968408453,-4.128120761544277,65.08883411564545,-4.381739409215218,76.378293007449,-2.2136247702016947,55.72874919505087,-0.05436444663650519,90.71269085224799,-1.7171205474278746,62.469850129661424,-3.5740321085545776,51.130629642709536,-0.6234441585855226,54.03946164890869,-2.7244736615457437,59.57221022342014,-2.5822108827195436,63.096708572228664,-3.135512170847857,57.13894456194127,-1.4144573488967496,63.95534274199426,-4.868441675026007,61.53378313702635,-4.011718911877012,66.1806509825506,-2.477697310199851,61.897005077140356,-1.9308475955748872,64.93355351410419,18,1,1,2,0,1,0
19104.333091768403,16610.22938330439,2025-01-01 19:00:00,56.225072484232584,-3.044835886756056,74.16278924626029,-7.763044986224567,89.5742589645699,-2.4802802856210455,76.1752909542022,-3.0463697010895814,74.16428097355752,-2.474009013297467,76.19074268954317,-3.0627433299402105,74.16271106553529,-2.472582674612513,97.97755122350662,-5.154423680331136,89.14182702866032,-4.016647511520457,82.76430506160466,-1.8891596453184363,74.15384515907436,-13.685119364706853,89.51601792283726,-2.5135846147336722,85.68062182063608,-3.759860297220088,77.33109448890933,-1.549014764450845,71.32277877382131,-3.1976604191745945,85.86455413180857,-4.090655357102776,90.26432183736722,-4.052898817659143,81.11564002042978,-0.9444878803723724,74.51216668460525,-7.75369433725638,89.56221400668133,-3.445379826099394,83.88931336954754,-3.5574848558618855,83.8515691017398,-2.0575210956500634,79.73271301713707,19,1,1,2,0,1,0
19933.62925569517,17706.612412840313,2025-01-01 20:00:00,-3.560971631455338,-11.887671284920419,58.91772935115394,-13.990234406714503,50.63943618327586,-10.780099947803302,53.98101735659145,-11.881435086196191,58.913968421667775,-10.794581636562786,53.97445781497562,-11.883650727239125,58.905780650250705,-14.95208187198167,48.70324577665216,-13.931703726359194,58.638303266238104,-11.947850214064559,62.37849924885671,-11.946856055955285,59.44279309577576,-19.264610453329254,42.34868868967642,-9.121283836856975,56.41706524623209,-12.238993439754083,48.964933303971804,-11.53615872929986,62.23307610582893,-14.961511596994283,62.154613699682145,-13.577552974555163,77.22279018323341,-11.136505626655005,47.96633333117136,-11.190348653556343,62.208488567721936,-13.98487999446094,50.63915822837176,-8.713425434569125,57.94528633737953,-14.161029044637903,63.628899117105014,-10.88370221531164,67.92333378212221,20,1,1,2,0,1,0
22614.915924659923,20624.683945448167,2025-01-01 21:00:00,71.48907356514556,-11.28833515864114,58.73303561174741,-15.414430048780357,72.60309023778198,-14.04078302186276,66.90893654622604,-11.287166160253298,58.736022644265724,-14.046324980769112,66.8772514446004,-11.28119081615706,58.74646342488431,-10.8623122400635,65.49163237099782,-14.027318073176751,73.62720701158185,-15.358493795643414,46.503695864195116,-10.387437816681972,69.74007050767601,-10.56297695294894,78.22375419572388,-15.6424711335388,59.37038879352678,-13.9470048929266,65.37616298593053,-10.09069459085004,75.74998513752209,-14.21074852331264,55.00612942263889,-14.869984338389626,73.56466458757512,-15.17332601225742,64.08038470619394,-12.73299010606886,58.26390218003617,-15.420964162642559,72.59229334497257,-14.626503822816602,58.59590152356891,-13.472733788405725,71.57708609358399,-17.075665895274305,52.565875551297474,21,1,1,2,0,1,0
19956.00952280338,17633.301879291288,2025-01-01 22:00:00,15.416495940104962,4.223394140225388,91.81962706277261,3.085163422855687,91.92100825225096,4.271851422855704,98.76721841686268,4.232704586433545,91.84629581508298,4.2618722317551185,98.78579880093723,4.221682958636775,91.83667135838122,5.796925597536914,88.77585830984245,1.8730284370067753,94.94613877963712,1.7935773940511606,89.36353446391504,4.69228950386753,99.15301950068428,-15.29112085534005,49.81283008768978,2.9807447346737215,104.60198645194848,3.292905370407091,93.3951196893227,5.328700252737757,93.61636380103279,3.1365836477661575,94.68772949116124,3.682776069419142,100.35250163625125,3.7765502124465735,102.48431713559185,4.524545547470053,101.11162699987688,3.08116532810553,91.94707215893102,0.5547497071769074,101.36937945801633,4.118402972909556,97.79714868430959,1.6947135544094927,85.51149759827187,22,1,1,2,0,1,0
21706.882574991283,19193.789984619776,2025-01-01 23:00:00,-0.3975093224373438,-13.419822792852367,53.53329770044391,-15.134118577548662,47.54306830291445,-15.218014237115906,51.02515114173701,-13.413848952495039,53.56089433788168,-15.215677579365806,51.05899263112855,-13.426565810639124,53.54607054213014,-10.74061215196,73.60277473056831,-12.396681220269006,54.2657747863519,-16.949596114663038,48.45884981515576,-11.667614322363416,47.575146908368474,-15.401405857220237,63.23111929134775,-16.30186673698551,55.396203200672964,-17.47903051316807,63.32271802524338,-12.261699008176414,47.13326948744539,-12.282724015736708,57.145883207835226,-14.122627954807168,50.500375751948184,-15.782856911872805,51.94306336138315,-10.108585038823978,67.39094291584776,-15.120140663675972,47.52142957535874,-16.052324073814862,49.62190770345021,-13.645768110061445,50.05602585118996,-16.77844271472854,62.6699696387414,23,1,1,2,0,1,0
19692.923996096393,17402.419599608922,2025-01-02 00:00:00,59.78990753288443,-0.5207511250969521,87.89547944972222,-1.6675079314132137,88.49898346098635,-1.4189567602569815,93.17234836957856,-0.5185263877057706,87.88708225101823,-1.413259235752542,93.1574373833912,-0.5174959310846163,87.93540661831827,0.2504665036830338,86.08994332787391,-0.2943557409167594,87.36090232808256,-5.030205885255924,89.30344501768896,1.6789813245365837,82.46983182474654,-4.62482927754027,101.3939586293418,-2.36143269954359,94.86151642477056,-2.8383365804599703,94.27071273563632,0.8331892925210171,84.05950185927419,-0.5504543414316725,82.9870725267102,0.4085494651529853,83.32364540109145,-1.4537885540390993,97.59473478415862,0.45996111890708624,86.80462806132567,-1.6595859666854356,88.50439224878004,-3.0087748653075934,93.99294320573017,-0.0980199237239825,91.62785958983268,-5.188745058453613,90.10215300985166,0,1,2,3,0,0,0
19975.586435748395,18120.51125098689,2025-01-02 01:00:00,30.59164107475687,1.332035102719213,95.03847904458217,0.14590922493829517,93.92521608422777,1.5708232569453973,96.56029870288415,1.3323380020627411,95.02283632789656,1.5772126718186428,96.57178510405689,1.3344939684195225,95.0226648712343,0.3501647182558294,80.06507157539714,0.10838127062946068,104.7285469720801,0.5924663516917636,88.50396936366491,1.9838736679467965,85.91091533744685,2.0150826093776573,76.13456744969156,1.7782886083312688,97.16856232202277,0.6445227256726964,94.03085392022909,1.3200365382229653,99.03888962005396,0.6698091241283874,99.18995882104437,-0.12978947349385006,100.8732669480466,1.0742718919799064,93.73425407571503,0.6693937626586446,91.95802045596895,0.1597415851246513,93.90473326406885,0.5812062101911835,91.49485963167876,0.7601988833385018,89.12004229659435,2.0441969455165623,85.08147672866126,1,1,2,3,0,0,0
20461.863702930015,17172.527449874564,2025-01-02 02:00:00,30.046455901539204,-0.7656598804206234,88.44880355243335,-1.4624387717856404,84.71854710221272,-0.8776399066652796,92.38190914273537,-0.7610153507888167,88.448123480731,-0.8608461586963907,92.365036763958,-0.7697223807086768,88.44408014688088,0.8291234312136107,88.40431779779668,-2.238788201158315,88.56414087816955,-4.384192027508666,65.04963680489098,0.19408498318216294,89.64488593483165,-11.55598336773395,61.779447330133735,-1.189091658195066,77.74969553156978,-1.267482166729482,86.91879217819738,-0.1029761102101383,87.12876914360182,-1.375597038264794,91.95180372600062,-0.9580083397672357,92.89873205900169,-1.4063457207745564,86.30114574225075,2.0984518284050404,89.50278090352226,-1.4599447909306882,84.72979952278455,-2.0345716998221617,79.59738630145229,-0.948510286926795,101.17470724594327,-3.3228550767102263,78.79401228020716,2,1,2,3,0,0,0
25054.56881042777,22794.61536406153,2025-01-02 03:00:00,39.667055516723444,-18.631124128242718,61.41810495762252,-20.920928698364108,85.40543527986591,-18.794210614918356,70.13922338335838,-18.633854226132847,61.40877408988882,-18.79763222254092,70.13158866725773,-18.62883678642141,61.39736424787027,-18.26970829665224,61.60323157199433,-18.496574845189777,64.05486135498714,-17.589098413959565,62.99601808808282,-15.92092996574512,61.78911549683187,-18.200403102193437,65.27309251362506,-16.266339917301305,57.76629235695473,-17.811326019941475,64.062783406261,-15.990450400152033,72.39759917117392,-22.810036662021062,71.50555070359212,-20.15049158247181,57.204980314203596,-20.07808498521241,71.24517090613026,-16.675133284024483,54.965267524823204,-20.915856393846198,85.42293160503256,-19.102932978527555,52.10297211137775,-20.667695287565,54.53093876651787,-21.834736420078627,71.30487513746684,3,1,2,3,0,0,0
19760.90646300369,17637.192941563077,2025-01-02 04:00:00,29.911655544236716,-10.54867393647848,61.82472657885674,-10.148456624165942,67.17326249191827,-10.719499705583248,79.65403706094774,-10.549574686757682,61.82429685066647,-10.724460487551235,79.67309282880218,-10.537575517695796,61.837093341607854,-12.10801105031417,67.88201720923121,-12.057206380810573,83.64942649022586,-13.308558280454227,69.79263894432611,-9.018208679354178,70.50518798520818,-29.116682996162428,66.41820707138996,-6.162718707279081,70.10963111043698,-9.476089266627914,68.05352111545132,-8.2872421477916,72.76575486597126,-11.02967965373426,71.91451066136449,-10.780206803860118,85.9135590579576,-9.844880869934146,73.07242106021066,-6.938146347728767,57.79364597750647,-10.132513117860398,67.16383334790946,-7.804497862004325,79.80805907141719,-11.062909332581707,81.54411922655179,-6.849569969009208,68.75845694056758,4,1,2,3,0,0,0
16409.233179445204,14459.496818575692,2025-01-02 05:00:00,41.066241613027614,5.50268462372415,101.59473122127848,2.5211215058130536,94.96086891495725,5.454326673622422,105.3328522740942,5.500902313808847,101.60251998091994,5.430572130114511,105.32527896268888,5.507316962751652,101.60762819508867,4.028152199663705,105.93812109924374,4.580252692704436,100.46074667493886,1.7617167667907427,99.94787955753245,5.926605995773013,100.16118012450784,-18.65966731524147,71.95198854652989,4.496267467000897,106.40758640075771,4.820492713225892,98.32384232398967,5.421242222704068,104.4939479098138,4.538264484410731,100.38151149456088,4.340284486552708,99.19089290891264,4.7115180678147945,101.34394907885444,8.225575778870974,93.31948138178355,2.5277721008013794,94.98941624594002,4.325040001458113,95.45121180543813,5.483352544039518,103.73427426762635,4.601664154887644,98.17237292803853,5,1,2,3,0,0,0
