Hour,Month,Market Demand,Ontario Demand,HOEP,toronto_temp,toronto_humidity,orillia_temp,orillia_humidity,oshawa_temp,oshawa_humidity,mississauga_temp,mississauga_humidity,pickering_temp,pickering_humidity,brampton_temp,brampton_humidity,sarnia_temp,sarnia_humidity,guelph_temp,guelph_humidity,ottawa_temp,ottawa_humidity,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,vaughan_temp,vaughan_humidity,markham_temp,markham_humidity,london_temp,london_humidity,brantford_temp,brantford_humidity,peterborough_temp,peterborough_humidity,niagarafalls_temp,niagarafalls_humidity,barrie_temp,barrie_humidity,brockville_temp,brockville_humidity,hamilton_temp,hamilton_humidity,cornwall_temp,cornwall_humidity,Day,DayOfWeek
2.0,4.0,17104.28328158571,12567.040077848946,53.880916062073716,12.410708032838066,81.98348021360795,4.276643202212851,100.41330773406416,19.268330590400236,72.10538957228631,7.24281270365883,92.4958426422688,-5.209421031689352,91.51617930559298,-7.971821824929654,72.53412246271445,7.704731313681028,97.15591869605348,12.877735084290496,60.68113159637698,4.226298323867181,61.62453250569352,2.575095155057756,69.02515707930415,-4.801648379669311,81.81798120868096,-1.9506373927423706,73.87696390462558,14.91551647085879,96.02757652785247,15.817178895605068,77.93509986644615,15.939084610717526,102.13310472375896,11.483327180262924,77.5470644908484,5.620797692102015,72.90969668397689,-7.6755099369747946,95.54922580587501,7.612617178883,100.71150136084923,-13.523185671562267,114.03818212120304,9.969301288582075,73.51730251795355,11.258222552366426,59.28417974908071,27.398565198433218,0.1892065894626147
11.0,3.0,17474.542246313737,13438.706405702449,45.46247174817303,13.449959121550066,77.99833592510112,4.936326682432581,93.87097825807706,18.177165422179,74.53287405890599,6.5963228076741025,86.30377392332271,-1.1709859080912963,87.03112895331371,-2.8863725906329893,68.18866891711569,7.753335628574354,93.75744223774974,10.817833173818867,63.724806650829194,6.168455985582881,62.543179088896544,3.946844826999005,67.59602251829169,-2.311401953836897,77.54650404431409,1.457038402067254,73.12154767739301,14.70717589211445,91.08733437522096,14.912001105092205,78.27507424965441,13.777752903863302,94.3002288107244,11.787170175917684,75.04201239320211,5.0802965303512,71.77803324784398,-2.80791012737628,90.64002866272827,8.445131354288808,93.2587198540453,-5.915049440217508,101.44449143339583,8.351460343352638,73.27751426171491,10.235142951462606,62.45434883714081,25.281982297467795,1.1208554513214375
0.0,8.0,17237.986994559174,11920.044487249233,62.79255732680616,12.123043226504365,82.53011730001869,3.9034803376148943,106.46589010975705,20.19570802833549,70.2907344842913,5.360130487978134,97.46550967427733,-7.95797075327677,97.79641546326107,-11.79344949031111,73.38281315136793,6.865589017188974,102.93712412172874,13.987295323341208,56.88734394251038,2.516623758742318,59.09530635175475,0.8278760868576125,67.82635898236714,-8.125975235267875,83.30089139057606,-2.471890719217523,72.5154971945788,16.450709640361914,101.58818794832607,16.354278079403795,79.04660923416489,17.362374657762153,107.68254667250608,11.970189239354905,75.24032964035234,4.207312747623561,70.91969689932155,-14.117438040709647,100.282779284875,8.289860461637746,109.23512255767542,-22.233282982740707,124.64845405011371,11.293711583700496,73.6003005182711,13.554689011183122,56.09641698458628,30.677511807980252,-0.16891479365703388
14.0,9.0,17131.950353016677,11584.097294520827,60.361509385852216,13.98300888643655,82.07948841988802,4.471988926579792,115.2513764049886,24.598201061949062,73.39228624743909,5.3772136042636625,99.87579257811012,-8.81968004032286,101.607744168542,-14.378838483672821,70.58295417656159,9.963140478910578,109.47429446635084,13.075684614050378,57.17649376903839,3.832147462928882,57.59936829108426,-2.6953273125497255,67.00507922365287,-10.48439214097307,85.76115240546464,-4.56849883067372,72.78314906021181,19.661803884639507,106.84551955150596,16.88801661050883,83.55844838542457,18.47775654695124,113.80017268622515,11.672823491611254,76.83230123989784,1.877900898549143,68.43506009501428,-15.417382137107754,104.23366470682919,10.256482445300747,112.95524204482021,-23.376537489230326,128.65567431842598,11.231704237727836,75.19546947224578,17.466519970555325,51.62912849981552,33.873245519529675,-0.8023715486414624
3.0,10.0,17562.364316824696,13773.961612123478,39.34266895020627,10.663837799399134,77.2309928129516,4.339194608100469,92.09471341121052,16.28430200870127,74.29487169071814,7.061968786018092,85.0346732974577,0.6867998154398318,85.83013854910254,-2.229728597917763,69.61349130981125,8.84622577191598,87.57978902063131,10.641504408628347,66.08446902589063,7.134527831963782,65.51829163519163,5.0821392933509175,69.74420809630892,-2.1473377949634256,75.01409691072415,2.1372505047347703,73.92761179108052,12.19696584145433,89.09593352656287,11.287540265948442,75.37276733566121,13.523785600008965,90.64923884487588,10.291252311710803,76.40368227019943,5.755359718538872,74.0347273807331,0.29505499574603,86.4479168215236,6.800908572867993,88.34818215010432,-5.157708622574579,96.57838921554247,8.891507509592609,74.98066834473522,9.203221821993708,66.47552137330428,23.170844025253153,1.5361480247293602
10.0,10.0,17682.536887691305,13050.640954323655,47.783920366719926,13.659331588776281,80.76942218208266,4.235380724985503,95.96016774170124,18.121820995309918,75.47406098010528,7.116367155068172,89.18575624565412,-0.8137969300211338,86.23442663142336,-2.063123983571389,68.59425605240843,5.696968051560467,89.83442450527647,11.565870420592512,65.81541959324552,4.959705088099971,59.62717387666002,3.814475379058516,71.00542102787398,-2.8162693878118836,80.15131139285943,-0.3264643951152859,72.56916825795301,13.20077888786452,89.52157324034353,14.917876948449427,79.302960100846,14.813121302930004,97.81355790363466,11.189104611210395,76.92555577196998,7.47156854397199,73.17302055694644,-2.0081554710703244,91.54001787971274,7.8782530221001075,92.81303252049476,-6.226691580649573,103.23082058741828,9.11585326531346,71.80582210588317,9.530144424436768,61.84959972252202,25.097523857473547,0.8414562727716981
8.0,3.0,17430.583456109507,13141.446470616083,43.10186753872317,12.476209415556813,77.92471976148562,5.9386356268229425,94.09969142731812,16.7836304504689,74.674119891992,6.693393387133131,85.03139813186318,0.23853893056159592,88.65202662337738,-2.163937023538187,70.39712312409462,7.948313369255512,91.77869669614407,11.019309527434682,65.53580983083432,6.340378208752789,63.36225630131601,4.296159180442722,68.969679919659,-2.8320753434458026,78.62515513932696,1.6314564850549544,74.70014110294808,14.09052737326382,89.19245948450943,13.98053185936508,79.80314742606585,13.47846987617811,95.23903418234276,10.521229305117151,77.53207919136523,6.2443231786093545,73.93395753088824,-1.6614287491447328,90.50205432640253,8.576044827332932,93.240990916224,-6.762512509301815,100.81507362589812,8.964183736423935,73.31161645050516,10.361252435507797,64.17753692874001,24.910258637385184,1.1383093685879377
6.0,5.0,17584.023721967016,13049.67620823777,47.14514756318893,13.43908134100398,78.09010183706263,4.6482924372614,97.71219942071838,18.363411236769938,73.49453686504688,7.369964961974679,88.5894330487026,-0.5111257840035197,88.85826405183766,-3.570074589140626,69.65469015091988,6.6875134083661365,92.6298108260678,12.272135539153322,64.73448453819216,6.40456124430489,61.02746792158524,3.682326301674829,70.3820128845234,-3.2985125663802104,78.76674701391605,-0.32875888170280376,71.78591532254549,13.39980486403206,91.30954699986742,14.429222267969221,78.05888623373001,15.225215238749461,96.1572369284269,10.010468631341276,75.678778229502,5.57942555039299,72.4775991184862,-3.860489221295527,91.45119956194083,7.958999621712844,95.69106497224323,-7.3051999480728105,104.05564947827193,9.25538020132272,72.41510422458657,10.236925604922375,61.33217730215094,26.54118044392804,0.7047151080357583
11.0,3.0,17334.423468629728,12042.87122775182,62.80789025500438,12.884637040871077,84.14666223907552,2.915525882395305,106.78912734191664,21.73167477244867,73.19546425209181,5.786821255285348,99.85204226595982,-8.224267210455329,93.70403680962053,-11.423910485371293,72.17336787450401,6.798322593392143,102.02387034122252,12.285071042118258,55.6411153014368,3.280096861711244,56.027801908807064,-0.5142892881815531,68.32160966656294,-9.074322760627602,82.94482228310278,-4.053545741271076,71.89342957547073,16.660426520963156,101.1505492680363,17.003141926980195,81.13230189052172,17.66650863404207,108.1338955212382,11.907779111976435,73.85722797439757,3.4527895899765397,71.21923745182112,-12.484849058973534,99.68407766669257,7.522358728556708,107.52551989900546,-18.423968536934147,118.65630307222443,11.769017975591371,74.09405803106523,12.045279375940996,55.05807802124474,29.91895928922257,-0.1294432008855484
9.0,7.0,17531.348791582604,12747.821777003912,46.28699252167783,12.741828795562327,81.9087896894669,5.19670647480776,99.19173061290664,20.41618622513715,72.47008683326523,7.177735020350383,91.50342968068689,-2.7828406381477127,89.31552195376688,-6.545378024415109,71.1308592790251,7.908739721279112,96.07768713328143,13.782993324499566,63.19988894247453,6.037602011234713,61.88483779308345,2.8703923016368194,69.56385681996953,-3.2149878280482462,79.66629635092524,-1.5549305613180522,75.11459374819734,15.233551011401467,94.03288691714636,14.903068998922627,79.2975724665626,15.941492300574632,99.21403778513263,9.97685088727316,77.55427887251366,6.178348459401777,73.36720629267961,-4.904513530618797,93.5395852039021,7.313536458865101,96.59507298824394,-9.480717958768757,109.14730996557748,9.217677735436823,71.59343364103019,10.780418071718072,59.86090556094025,26.77247171484587,0.2534347331471114
11.0,9.0,17290.040959963277,11571.919275108987,71.68096729208426,13.839650941738782,87.64770907031935,5.028726075422069,109.23265077258051,25.254038553650993,72.97804132630831,6.438657989745196,103.92212231129999,-10.019050406194173,97.84220079748565,-11.128804172522491,70.28258921987873,2.287678245973926,103.7548918396987,12.669073939011932,56.60848328931428,2.3649226038011015,52.76318510884924,-1.6830914879972454,70.84643581804329,-8.775027102541808,87.09912497324183,-7.142276183888399,72.0288376708901,17.55075269703167,101.99568193070397,18.48225419826585,85.65942345787747,20.313686997161355,112.98558495977497,10.906981602497147,77.60713690674076,5.916956974816218,71.29063703734022,-16.07565478060639,104.16311036531252,6.936665462725644,113.1137324312811,-20.553827308356215,125.42785608379947,11.52216512754761,70.424127703248,14.10363019703194,55.152830275406465,32.735602461047975,-0.7328649188412446
22.0,1.0,17554.55577174835,12952.756948703278,42.43706315681681,13.162977848779668,76.99293872423993,4.813198623729699,97.13205842876647,18.49039065470655,74.63813555040474,6.032922389882966,87.27954655182167,-0.33763250130888167,89.0568794204467,-4.549794278581466,69.15503805064994,8.547587765357767,94.04828328047941,11.048920588781515,62.642994821469145,6.554321090819938,61.87456565917601,3.0779867703266506,67.6011358810809,-3.5287647305866066,76.53757765566675,1.4454156070298838,73.15842872418924,14.002867430460581,92.51484714489207,14.098427300385111,78.46426794976355,14.385638975987831,97.21697193992819,10.922063094408461,75.63154614900735,4.7962723440257555,71.22643706383028,-2.83381239232833,91.79230322036548,8.234458321581611,95.31026002316477,-6.938879682097309,102.35158496282702,8.459907470992444,73.6986688155483,10.030644661175456,62.993346915172665,26.832955465030906,0.7736420804023179
1.0,2.0,17514.768467542468,12914.549853285305,44.88601819541189,12.979246703647327,81.79262496826979,5.208289089896531,95.62434454310392,18.923630227536314,74.47205961773555,5.5921529202905305,89.5933616845108,-2.3868791364701565,88.13403380917231,-4.761416792059757,70.5539810373935,8.747985715466973,96.05653928959586,13.159556566832102,61.01017518140094,6.450985794151648,63.56304920029331,3.050815140719469,66.67953123722485,-2.0163944349085194,76.13885467356351,-0.5397494536000949,74.21094841350279,14.37819754260423,91.96195926230268,14.628582921194521,79.3768291965562,14.100732243098097,97.95027503334978,10.710489609318449,77.50544468197522,5.311158164418976,71.97261282822586,-3.8548094052932793,91.12691295493909,8.173640504529711,94.43809302154959,-8.827987340352124,105.86007932998876,9.43387804592052,73.0542348707859,10.695642355193659,61.424213370442956,25.882635336134832,0.6572142217225418
4.0,10.0,17228.95811219095,12697.165007805032,51.94936908150315,11.990384181553882,79.46331330838042,6.5157293596842045,100.4934630654166,19.53123162062751,72.06658092854867,6.962711160296345,93.07010264074702,-5.276227444293088,94.59435993699255,-6.85587330875787,70.67982304570563,7.858291286067433,95.7376014204501,12.397032001515218,60.0078121872609,4.759444124091539,60.35928736588593,2.1568018150114323,70.41892969491826,-6.908140695276941,83.06585207787168,-1.7274590288267273,75.24795444764334,15.278238945771857,94.76386416803825,14.704371291551059,81.11732559507347,16.539625062309703,101.37595385266738,10.040184358003273,79.56983468552562,6.286125265639005,73.36806868612237,-8.898478502305398,96.40875238102296,7.11797077521185,102.94573053456718,-15.826663901544755,114.74074374615361,9.728020493814242,74.13574027935337,12.023327323407283,58.85043936740321,28.257872203829017,0.51868015196434
22.0,1.0,17258.621886154953,13521.221765748114,42.81868957440686,13.218285963790075,75.71627519260312,5.741341150691785,92.88179631830278,16.21508485586758,73.94491565003301,6.788191397027827,84.58123800789338,0.7985488528497875,86.4820439833685,-0.8893754253489643,70.2166854482726,7.914783025471338,90.22871020173882,9.944783855240349,64.16337738868451,5.813722991231585,64.06832557452668,5.179523264121116,69.43648480652097,-1.3151096963876143,78.21022900838915,2.1228443835560595,73.62280441695337,13.773578310850738,88.16746268339392,14.796533129218647,76.53094450650504,13.318231099417577,91.2525527530463,11.208619421641433,77.24437150089751,6.586182263977415,71.98076821385949,-0.8305377822761901,89.41309652918956,8.746785909299064,91.4524105778063,-5.61995603324666,99.07517288959318,8.240370173085655,74.74201828108143,8.885829115513387,64.64117733059805,24.006024263739047,1.370034169282975
7.0,6.0,17524.593767878312,13121.716846637382,42.9602824216843,12.145785896238099,77.29888330899439,5.6261306165365355,96.72963720572304,17.560594087991298,73.65395260872185,7.427565068825933,86.18296963951386,-0.5276434843264184,87.53910311336902,-3.2787012704799494,72.43923789252585,8.721351011678735,91.664182305352,12.401261312170352,65.49974708016939,6.357413652278485,64.02605303386198,3.813230015203456,71.10166807699758,-1.807039495235315,77.26088902442086,-0.21734382035836042,75.1773218244215,14.178275024810215,90.91366028874347,13.485573894417698,76.8345480137934,14.756906950757248,95.26580766139809,9.922232579016082,77.14899715376296,6.098205565745301,73.7062538028762,-1.944222480452428,90.80443598962137,6.628237051547625,91.22167773112747,-7.524094243461096,102.14936583036187,9.316504985293745,75.18571755291238,10.136828081047685,62.53715624640386,25.46353322806362,0.8931830025740952
18.0,10.0,17298.057028998483,13270.588138878216,47.2616094048841,13.46813739309103,78.47471882018732,5.02504550190133,98.32356940358983,19.236934183379727,71.07601431142821,8.082840280684273,87.92862983762375,-2.544200585213215,90.37600963334742,-2.8009602734535033,71.43743857391894,7.181426995139807,92.5577927196429,12.055182237080684,64.87241031585961,5.335135116412969,60.57649998882286,2.8136261672271026,71.31111254185994,-3.7579842994106154,82.78629065824316,-0.7294361243561411,74.59643282135653,15.08288849351397,91.36014853676569,14.918471009165604,78.86416043688824,15.235169351637076,97.22174811822165,10.230603361199734,76.1112891082474,6.447520783563461,74.04368748381492,-3.771800947969421,93.56032905950212,7.347995681196431,97.14910032089047,-10.236783448440963,106.50358305088812,8.608023855219725,73.59591558969066,11.077908867267457,61.28653724856285,25.940529503788177,0.8433019173134486
23.0,8.0,17375.339935502234,12082.54907042533,55.68335066553373,17.100424955738315,79.238172481708,5.504783521221089,102.91806312536588,22.548959588972437,75.30434552445216,5.061888538353265,96.18257410350778,-4.389419615495321,91.00343526599217,-7.416016986166452,68.61330914889656,6.216641331089185,99.57139039196619,11.452375305899912,57.85756698607244,5.15599131432651,55.80893457206662,0.5475563320995445,66.86750559760439,-3.770310529377278,80.44873286328955,-2.5218278602164528,71.961918918728,17.34036184398301,96.63147981402484,19.20601856331475,81.3562645688377,16.492914715009373,103.81071007915133,13.580162565798588,76.21759969700051,6.187142487013465,67.22574060118829,-7.420990069276176,99.86476191230557,10.888448194460013,101.3338956631855,-11.590630822766247,113.78307674777498,10.088328192263075,72.58187129527256,10.338282341847616,56.01523467196614,30.0641899607688,0.24401416630845674
3.0,2.0,17367.026322839614,12702.173894315109,55.02022181283684,11.475951566372574,82.28061442929976,3.1913534810824293,100.3873401706829,18.78408476162376,70.76776958669497,7.2783283764164635,92.94534405660079,-4.182419882805883,93.02224493328009,-8.1031451395358,72.68354104212706,6.765748164595833,96.91583626301815,11.842795426245107,60.6165583820354,2.9087739408879236,60.29036247128156,2.2489221119371514,70.64544175079517,-6.2040721762222315,81.73986841007284,-0.5498464964215373,73.33061155317797,14.535756737453617,96.82037405898852,13.755254792229977,78.71553061895214,14.41822847772546,103.12267354664401,10.938042683910346,76.77360055336139,4.655757424307863,74.16627533846668,-9.455676465975667,94.95450618791229,5.849644424718469,101.49551131786143,-13.509058534737509,112.46001739723673,9.575630761027156,73.4162221984636,11.122785590946497,60.57250890025834,27.841085820493397,0.3800143527275961
9.0,6.0,17397.06025205658,12801.920514836338,52.70958586548595,14.009882788633114,80.16327450960286,5.327382822653406,98.30101140319493,19.66881674692052,75.6932053985385,6.579316074795361,93.18367030983721,-4.667618779922735,88.9692098396223,-5.168215231120705,70.25398245603245,6.616649602866071,95.19940157251766,12.000939005928451,59.91043854013198,5.270383173724905,58.73991566753642,1.9802171464984744,67.90240716244966,-4.97278143894926,79.82950056985128,-0.9177526123414843,74.18845991153606,15.66480830686,92.71938808441493,15.988705831925298,80.52450937007715,16.802175783738157,100.21587624385393,12.063881959340478,75.23436202476263,6.372917126245762,72.64703196523112,-7.058100414159,94.46200766964911,7.629934134248814,97.83755169789968,-11.048931450932308,108.80470792084994,9.968727271024772,73.49579772995882,11.512483370648138,60.16327901946896,27.03563121941542,0.6782408238137836
16.0,7.0,17238.282964767317,13152.612764040976,46.69004522801677,14.316202120313346,78.1796260937451,5.452181276074172,93.73485436789431,17.32252574700641,72.5325946902733,6.5492236239196355,88.44182489953872,-1.7518807389133961,86.3636403585957,-2.2606775875089173,70.06276977135595,6.086589172047617,92.39138426446198,11.234287167145144,62.984091679272396,4.459271197493184,61.74662189705468,4.581448381326378,69.07556220559108,-2.3682154574508414,80.48932272654433,1.02495305535124,72.9849330112244,13.962055826859169,88.98122488483102,17.211460591896888,78.2908258725076,13.863369462726478,93.8525361147887,12.80239832530032,77.0237543674241,7.082374243377391,70.8698730794321,-3.058510721687105,91.87177369405728,9.085963801962647,94.73828066027224,-7.562548365407458,104.40401743661141,8.513467392059031,73.25152834926594,9.145058111480804,61.560453385959114,24.925387969040138,1.1185900383870129
7.0,6.0,17072.69277203076,11702.073498415144,73.49442714830087,12.355439415230313,84.87686893585364,3.9350476086256756,111.14135058754528,23.122309241660478,76.11762839581212,6.91725340372577,103.17648342640254,-10.090396960194576,100.75217695601013,-14.525024572970617,72.48744088512629,6.6391317373636936,103.07817598115639,10.941376662303535,54.19654575203971,1.5286406917292439,55.58007774923721,-1.2997704148970985,70.29557333682402,-12.93217610098953,87.43039317551576,-6.528577504613498,72.34354868862069,17.509815795225748,104.67656883933077,15.93454091838045,84.13469666584021,19.837618872855572,115.25155431779032,12.280728388100632,81.05220150006248,4.7256941218824196,73.22936945435605,-16.903117322383626,105.29268357912292,8.01221066771533,113.02167225638048,-21.829521640976218,127.82492575626407,12.822249086971826,77.52958857463679,16.30653709014308,54.234790217306966,32.91985104832491,-0.656180225662268
